Unnamed: 0,Name,Rating,Number of Ratings,Price,Region,Winery,Wine style,Alcohol content,Grapes,Food pairings,Bold,Tannin,Sweet,Acidic
892,Sangiovese Toscana 2019,3.9,3733,11.72,Italy / Central Italy / Toscana,Caparzo,Tuscan Red,13.5,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",43.39,35.35,8.01,42.96
893,Nobile di Montepulciano 2019,3.9,199,21.99,Italy / Central Italy / Toscana / Vino Nobile di Montepulciano,Salcheto,Italian Vino Nobile Di Montepulciano,13.5,100 Sangiovese,"['Beef', 'Game (deer, venison)', 'Poultry']",53.07,57.26,3.38,66.08
896,Giomé Benaco Bresciano 2019,3.8,25,18.9,Italy / Northern Italy / Lombardia / Benaco Bresciano,Cà Maiol,Northern Italy Red,13.0,"Cabernet Sauvignon, Merlot","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",66.91,36.12,12.25,29.63
900,Retromarcia Chianti Classico 2019,3.9,370,26.99,Italy / Central Italy / Toscana / Chianti,Monte Bernardi,Italian Chianti,13.5,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",44.76,58.4,2.26,66.1
902,Potenti Toscana (Suvereto) 2018,4.0,223,35.0,Italy / Central Italy / Toscana,Petra,Tuscan Red,14.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",55.79,44.48,11.63,48.95
906,Vigneti di Carbonare Soave Classico 2019,3.8,115,33.16,Italy / Northern Italy / Veneto / Soave / Soave Classico,Inama Azienda Agricola,Italian Soave,13.0,100 Garganega,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",36.88,46.29526972,1.49,57.45
907,Barbaresco Nubiola 2016,4.2,623,39.0,Italy / Northern Italy / Piemonte / Barbaresco,Pelissero,Italian Barbaresco,14.0,100 Nebbiolo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",64.41,69.61,3.83,84.14
908,Toscana Torrione 2019,4.0,147,34.99,Italy / Central Italy / Toscana,Petrolo,Tuscan Red,14.0,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.94,44.8,9.31,48.2
909,La Cattura 2016,3.8,814,15.49,Italy / Central Italy / Toscana,Poggio Al Casone,Tuscan Red,12.5,"Shiraz/Syrah, Teroldego","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",43.97,40.15,10.48,45.62
912,I Frati Lugana 2021,4.2,2746,19.21,Italy / Northern Italy / Lombardia / Lugana,Cà dei Frati,Northern Italy White,13.0,100 Trebbiano,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",58.82,46.29526972,26.48,52.27
914,Arneis Roero Tistin 2018,3.8,186,31.99,Italy / Northern Italy / Piemonte / Roero,Abbona,Northern Italy White,13.5,100 Arneis,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",55.0,46.29526972,19.81,47.46
916,Al Passo Toscana 2018,3.9,473,21.35,Italy / Central Italy / Toscana,Tolaini,Tuscan Red,14.0,"85 Sangiovese, 15 Merlot","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",47.9,42.03,2.39,45.58
917,Chianti Classico Riserva 2016,3.9,181,27.99,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Capraia,Italian Chianti,14.0,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",48.0,59.56,3.73,65.7
920,L'Ariella Greco di Tufo 2020,3.9,129,22.99,Italy / Southern Italy / Campania / Greco di Tufo,Vinosia,Southern Italy White,13.0,100 Greco,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",65.13,46.29526972,9.05,53.555
922,Aries Pecorino 2020,3.9,131,23.99,Italy / Central Italy / Abruzzo / Colline Pescaresi,Ciavolich,Central Italy White,13.0,100 Pecorino,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.82,46.29526972,19.78,62.08
924,NC (Non Confunditur) 2019,3.8,734,18.99,Italy / Central Italy / Toscana,Argiano,Tuscan Red,14.0,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",48.62,44.29,2.87,46.02
925,Mon Birone Barbera d'Alba 2016,4.3,141,47.99,Italy / Northern Italy / Piemonte / Barbera d'Alba,Monchiero Carbone,Italian Barbera,14.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",57.65,22.77,13.93,61.71
926,Alanera Rosso Veronese 2016,3.8,1662,15.99,Italy / Northern Italy / Veneto / Verona / Rosso Veronese,Zenato,Northern Italy Red,13.5,"Merlot, Cabernet Sauvignon, Corvinone, Corvina, Rondinella","['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",65.43,38.6,17.31,26.09
928,Toscana Pian di Nova Rosso 2018,3.9,520,24.48,Italy / Central Italy / Toscana,Il Borro,Tuscan Red,14.0,100 Shiraz/Syrah,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",49.88,42.92,1.18,47.08
929,Fiano di Avellino 2020,3.9,114,27.99,Italy / Southern Italy / Campania / Fiano de Avellino,Terredora,Southern Italy White,12.5,100 Fiano,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",63.36,46.29526972,6.06,39.11
930,Mai Dire Mai Valpolicella Superiore 2013,4.3,150,46.99,Italy / Northern Italy / Veneto / Valpolicella,Pasqua Vigneti e Cantine,Italian Valpolicella Red,13.5,"Rondinella, Molinara, Corvina","['Beef', 'Pasta', 'Veal', 'Poultry']",51.67,34.25,15.83,54.68
932,Il Forte Gavi 2019,3.9,145,15.99,Italy / Northern Italy / Piemonte / Gavi,Produttori del Gavi,Italian Gavi,12.5,100 Cortese,"['Pasta', 'Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",23.06,46.29526972,9.05,53.555
933,Ramì Blanco 2021,3.9,85,29.0,Italy / Southern Italy / Terre Siciliane,COS,Southern Italy White,12.0,Grecanico,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",62.13,46.29526972,5.42,31.0
934,Costamolino Vermentino di Sardegna 2021,3.9,301,18.99,Italy / Southern Italy / Sardegna / Vermentino di Sardegna,Argiolas,Southern Italy White,14.0,100 Vermentino,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",59.68,46.29526972,9.43,37.56
937,Cipressi Nizza 2018,3.9,783,24.99,Italy / Northern Italy / Piemonte / Barbera d'Asti,Michele Chiarlo,Italian Barbera,14.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",56.88,27.12,10.31,63.29
938,Greco Di Tufo 2019,3.8,1358,36.99,Italy / Southern Italy / Campania / Greco di Tufo,Feudi di San Gregorio,Southern Italy White,12.5,100 Greco,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",60.64,46.29526972,3.58,39.74
940,Ca' di Pian Barbera d'Asti 2018,3.9,1170,26.77,Italy / Northern Italy / Piemonte / Barbera d'Asti,La Spinetta,Italian Barbera,14.5,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",58.13,29.19,6.21,65.24
941,Valpolicella Ripasso (Classico Superiore) 2017,4.1,5514,23.99,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso,Tommasi,Italian Ripasso,13.0,100 Corvina,"['Beef', 'Veal', 'Game (deer, venison)']",65.12,36.57,29.98,24.44
943,Amarone della Valpolicella Classico 2013,4.2,1427,33.95,Italy / Northern Italy / Veneto / Valpolicella / Amarone della Valpolicella / Amarone della Valpolicella Classico,Campagnola,Italian Amarone,15.0,"65 Corvina, 35 Rondinella","['Beef', 'Lamb', 'Game (deer, venison)', 'Blue cheese']",85.0,24.56,46.52,23.81
946,Bell'Aja 2016,3.8,726,34.99,Italy / Central Italy / Toscana / Bolgheri,San Felice,Italian Bolgheri,13.5,"60 Merlot, 40 Cabernet Sauvignon","['Beef', 'Pasta', 'Lamb', 'Veal', 'Game (deer, venison)']",57.59,49.79,14.27,47.48
948,Alta Mora Etna Rosso 2018,3.9,421,36.99,Italy / Southern Italy / Terre Siciliane / Etna,Cusumano,Southern Italy Red,13.0,100 Nerello Mascalese,"['Beef', 'Pasta', 'Lamb']",70.73,46.04,20.67,40.61
952,Falanghina 2019,3.8,1302,29.99,Italy / Southern Italy / Campania / Sannio / Falanghina del Sannio,Feudi di San Gregorio,Southern Italy White,13.0,100 Falanghina,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",61.56,46.29526972,2.31,39.26
955,Toscana 2017,3.9,476,24.99,Italy / Central Italy / Toscana,La Massa,Tuscan Red,13.5,100 Cabernet Sauvignon,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",50.4,43.46,10.05,46.06
957,Vino Nobile di Montepulciano 2018,3.9,107,26.99,Italy / Central Italy / Toscana / Vino Nobile di Montepulciano,TorCalvano,Italian Vino Nobile Di Montepulciano,14.0,100 Prugnolo Gentile,"['Beef', 'Game (deer, venison)', 'Poultry']",56.85,56.36,8.94,64.77
960,I Frati Lugana 2020,4.2,6898,20.99,Italy / Northern Italy / Lombardia / Lugana,Cà dei Frati,Northern Italy White,13.0,100 Trebbiano,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",58.82,46.29526972,26.48,52.27
961,Barbera del Monferrato 2015,3.9,241,21.0,Italy / Northern Italy / Piemonte / Barbera del Monferrato,Scarpetta,Italian Barbera,14.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",54.63,20.65,3.7,68.64
962,Al Passo Toscana 2014,4.0,923,26.99,Italy / Central Italy / Toscana,Tolaini,Tuscan Red,14.5,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",47.9,42.03,9.05,53.555
963,Sorì Gramella Moscato d'Asti 2017,4.2,220,15.99,Italy / Northern Italy / Piemonte / Moscato d'Asti,Tintero Elvio,Italian Moscato d'Asti,5.5,100 Moscato Bianco,"['Fruity desserts', 'Aperitif']",29.59,46.29526972,9.05,32.96
964,Rosso Conero Piancarda 2016,3.8,694,19.99,Italy / Central Italy / Marche / Rosso Conero,Garofoli,Central Italy Red,14.0,100 Montepulciano,"['Beef', 'Pasta', 'Veal', 'Poultry']",48.3,42.61,9.56,43.6
965,Toscana 2014,3.9,1054,24.99,Italy / Central Italy / Toscana,La Massa,Tuscan Red,14.0,"Merlot, Sangiovese, Cabernet Sauvignon","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",50.4,43.46,10.05,46.06
966,Poggio d'Elsa 2020,4.1,109,13.99,Italy / Central Italy / Toscana / Maremma Toscana,Bruni,Tuscan Red,13.5,100 Sangiovese,"['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",43.41,43.23,1.84,44.82
969,Il Gruccione Lugana 2020,3.9,122,28.33,Italy / Northern Italy / Lombardia / Lugana,Nunzio Ghiraldi,Northern Italy White,13.0,Verdicchio,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",58.42,46.29526972,27.14,50.33
970,Pora Barbaresco 2017,4.1,189,42.98,Italy / Northern Italy / Piemonte / Barbaresco,Musso,Italian Barbaresco,14.5,100 Nebbiolo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",65.07,69.78,7.76,84.44
971,Essenza Valtellina Superiore 2017,4.0,49,43.49,Italy / Northern Italy / Lombardia / Valtellina / Valtellina Superiore,Tenuta Scerscé,Italian Nebbiolo,13.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",61.51,80.59,0.34,81.75
973,Pariglia Vermentino di Sardegna 2019,4.0,500,17.0,Italy / Southern Italy / Sardegna / Vermentino di Sardegna,Contini,Southern Italy White,13.0,100 Vermentino,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",53.75,46.29526972,11.28,37.66
974,Lagrein 2019,3.8,219,19.95,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige,Erste+Neue,Northern Italy Red,13.5,100 Lagrein,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",58.81,40.63,21.71,35.25
975,Moscato 2020,3.9,45,12.79,Italy / Northern Italy / Veneto,Seven Daughters,Northern Italy White,7.5,100 Moscato,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",64.26,46.29526972,49.47,44.25
977,Rosso (Corvina) 2019,3.9,395,17.99,Italy / Northern Italy / Veneto,Scaia,Northern Italy Red,13.0,100 Corvina,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",62.42,37.91,19.38,29.16
978,Barbera d'Alba 2020,4.0,80,19.99,Italy / Northern Italy / Piemonte / Barbera d'Alba,Moccagatta,Italian Barbera,15.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",56.82,23.44,5.56,65.13
979,Barolo Serralunga d’Alba 2017,4.1,186,39.99,Italy / Northern Italy / Piemonte / Barolo,Paolo Manzone,Italian Barolo,14.5,100 Nebbiolo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",62.14,72.96,4.59,78.79
980,Elevantum Valdobbiadene Superiore di Cartizze N.V.,3.9,2094,30.0,Italy / Northern Italy / Veneto / Prosecco / Conegliano-Valdobbiadene Prosecco / Conegliano-Valdobbiadene Prosecco Superiore,Valdo,Italian Prosecco,11.0,Glera (Prosecco),"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Aperitif', 'Cured Meat']",26.55,46.29526972,9.05,60.65
981,Ruvei Barbera d'Alba 2019,3.9,673,21.99,Italy / Northern Italy / Piemonte / Barbera d'Alba,Marchesi di Barolo,Italian Barbera,14.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",54.26,21.3,9.05,53.555
982,Rosso Toscana 2018,3.9,284,16.15,Italy / Central Italy / Toscana,Piazza del Castello,Tuscan Red,13.0,"Merlot, Sangiovese, Cabernet Sauvignon","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",48.29,36.75,9.29,45.42
983,Acinatico Valpolicella Classico Superiore Ripasso 2019,4.0,1082,29.99,Italy / Northern Italy / Veneto / Valpolicella / Valpolicella Ripasso / Valpolicella Ripasso Classico,Stefano Accordini,Italian Ripasso,14.0,100 Corvina,"['Beef', 'Veal', 'Game (deer, venison)']",65.95,37.26,29.55,24.27
984,Barbera d’Alba Vigna Martina 2015,4.1,405,35.0,Italy / Northern Italy / Piemonte / Barbera d'Alba,Elio Grasso,Italian Barbera,15.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",55.42,26.81,11.57,64.88
985,Pinot Noir Il Tralcetto 2018,3.8,194,13.99,Italy / Northern Italy / Veneto,Italo Cescon,Northern Italy Pinot Noir,12.0,100 Pinot Noir,"['Beef', 'Veal', 'Game (deer, venison)', 'Poultry']",35.97,26.29,1.5,62.62
986,Brunello di Montalcino 2016,4.3,279,47.99,Italy / Central Italy / Toscana / Brunello di Montalcino,Mocali,Italian Brunello,14.0,100 Sangiovese,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",47.55,58.7,3.29,66.34
989,Nero di Troia 2016,3.9,49,15.23,Italy / Southern Italy / Puglia,Villa Schinosa,Southern Italy Red,13.5,100 Nero di Troia,"['Beef', 'Pasta', 'Lamb']",75.48,37.23,25.81,29.68
995,Vinnae (Servus Cella) Ribolla Gialla 2021,4.0,311,36.99,Italy / Northern Italy / Friuli-Venezia Giulia,Jermann,Northern Italy White,12.5,"90 Ribolla Gialla, 5 Riesling, 5 Friulano","['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",58.42,46.29526972,21.55,54.39
996,Ori Vernaccia di San Gimignano Riserva 2019,4.2,47,29.99,Italy / Central Italy / Toscana / San Gimignano / Vernaccia di San Gimignano,Il Palagione,Central Italy White,13.5,100 Vernaccia di San Gimignano,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",39.71,46.29526972,22.5,69.23
997,Sass Rigais Müller Thurgau 2020,4.0,43,31.99,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige / Südtirol Eisacktaler,Manni Nössing,Northern Italy Müller Thurgau,13.0,100 Müller-Thurgau,"['Shellfish', 'Spicy food', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",33.7,46.29526972,11.13,34.49
998,Nebbiolo d'Alba 2017,3.8,75,19.99,Italy / Northern Italy / Piemonte / Nebbiolo d'Alba,Fratelli Serio & Battista Borgogno,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",61.63,77.54,1.94,83.84
999,Giulin 2015,3.9,307,21.0,Italy / Northern Italy / Piemonte / Barbera del Monferrato,Azienda Agricola Accornero,Italian Barbera,14.0,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",57.91,24.9,14.3,62.43
1001,Gavi di Gavi 2021,4.1,206,27.99,Italy / Northern Italy / Piemonte / Gavi,Fontanafredda,Italian Gavi,12.5,100 Cortese,"['Pasta', 'Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",20.02,46.29526972,2.37,76.86
1002,Tenuta Guado al Tasso Il Bruciato Bolgheri 2020,4.2,4957,29.91,Italy / Central Italy / Toscana / Bolgheri,Antinori,Italian Bolgheri,13.5,"65 Cabernet Sauvignon, 20 Merlot, 15 Shiraz/Syrah","['Beef', 'Pasta', 'Lamb', 'Veal', 'Game (deer, venison)']",66.68,62.8,9.55,52.82
1003,Boca 2017,3.9,55,50.0,Italy / Northern Italy / Piemonte / Boca,Davide Carlone,Italian Nebbiolo,14.5,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",65.3,60.68,10.13,55.68
1005,Gavi del Comune di Gavi 2021,3.9,73,16.99,Italy / Northern Italy / Piemonte / Gavi,Olim Bauda,Italian Gavi,13.0,Cortese,"['Pasta', 'Shellfish', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",19.61,46.29526972,1.22,77.78
1006,Faro 2017,4.0,132,38.99,Italy / Southern Italy / Terre Siciliane / Faro,Bonavita,Southern Italy Red,14.0,"Nocera, Nerello Mascalese, Nerello Cappuccio","['Beef', 'Pasta', 'Lamb']",70.2,45.82,22.11,38.32
1009,Talò Malvasia Nera 2017,3.9,902,14.42,Italy / Southern Italy / Puglia / Salento,San Marzano,Southern Italy Red,13.5,100 Malvasia Nera,"['Beef', 'Pasta', 'Lamb']",80.23,35.8,35.26,28.21
1010,Brolo di Campofiorin Oro 2016,3.8,1172,38.5,Italy / Northern Italy / Veneto / Verona / Rosso Veronese,Masi,Northern Italy Red,14.0,100 Corvina,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",64.56,41.83,21.02,27.59
1016,Il Bugiardo Valpolicella Ripasso Classico Superiore 2017,4.1,797,24.94,Valpolicella Ripasso Classico,Buglioni,Italian Ripasso,14.7,"Croatina, Corvinone, Oseleta, Corvina, Rondinella","['Beef', 'Veal', 'Game (deer, venison)']",61.73,46.29526972,9.05,53.555
1017,Anno Primo Ghemme 2010,3.9,232,39.99,Italy / Northern Italy / Piemonte / Ghemme,Cantalupo,Italian Nebbiolo,13.5,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",59.08,78.12,4.85,80.5
1018,Montepulciano d'Abruzzo 2020,3.9,307,16.08,Italy / Central Italy / Abruzzo / Montepulciano d'Abruzzo,Valle Reale,Italian Montepulciano d'Abruzzo,13.0,100 Montepulciano,"['Beef', 'Pasta', 'Veal', 'Pork']",34.36,42.27,5.03,66.03
1020,Aluigi Riserva Chianti Classico 2015,4.0,54,34.94,Italy / Central Italy / Toscana / Chianti / Chianti Classico,Cinciole,Italian Chianti,14.0,100 Sangiovese,"['Beef', 'Veal', 'Poultry']",50.75,60.38,2.72,64.33
1023,Friulano Collio 2016,3.8,135,22.5,Italy / Northern Italy / Friuli-Venezia Giulia / Collio,Gradis'Ciutta,Northern Italy White,13.0,100 Friulano,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",59.25,46.29526972,15.65,54.29
1024,Elibaria Vermentino di Gallura 2020,3.8,52,19.99,Italy / Southern Italy / Sardegna / Vermentino di Gallura,Contini,Southern Italy White,13.5,Vermentino,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",55.7,46.29526972,1.98,38.65
1025,Vitovska 2015,3.9,27,23.99,Italy / Northern Italy / Friuli-Venezia Giulia / Carso,Castello di Rubbia,Northern Italy White,12.5,Vitovska,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",69.02,46.29526972,9.05,53.555
1026,Secco-Bertani Original Vintage Edition 2015,3.8,1209,26.99,Italy / Northern Italy / Veneto / Verona,Bertani,Northern Italy Red,13.5,100 Corvina,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",60.38,40.28,14.18,30.53
1027,Barbera d'Asti Tre Vigne 2020,4.0,391,18.14,Italy / Northern Italy / Piemonte / Barbera d'Asti,Vietti,Italian Barbera,14.5,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",54.66,23.96,9.05,53.555
1028,Etna Bianco 2018,3.8,157,27.99,Italy / Southern Italy / Terre Siciliane,Benanti,Southern Italy White,12.5,100 Carricante,"['Shellfish', 'Vegetarian', 'Appetizers and snacks']",56.27,46.29526972,1.33,44.0
1029,Toscana Le Cupole Rosso 2018,4.1,1096,30.98,Italy / Central Italy / Toscana,Tenuta di Trinoro,Tuscan Red,15.0,"58 Cabernet Franc, 32 Merlot, 6 Cabernet Sauvignon, 4 Petit Verdot","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",53.37,43.46,15.26,45.04
1031,Bolgheri Il Seggio 2017,4.1,2527,41.99,Italy / Central Italy / Toscana / Bolgheri,Poggio Al Tesoro,Italian Bolgheri,14.5,"40 Merlot, 30 Cabernet Sauvignon, 20 Cabernet Franc, 10 Petit Verdot","['Beef', 'Pasta', 'Lamb', 'Veal', 'Game (deer, venison)']",66.7,65.61,7.07,54.37
1035,Nebbiolo Langhe 2017,4.0,473,29.99,Italy / Northern Italy / Piemonte / Langhe,Pelissero,Italian Nebbiolo,14.0,100 Nebbiolo,"['Beef', 'Lamb', 'Game (deer, venison)', 'Poultry']",64.65,80.2,9.05,85.0
1036,Russiz Superiore Cabernet Franc Collio 2018,4.0,95,37.99,Italy / Northern Italy / Friuli-Venezia Giulia / Collio,Marco Felluga,Northern Italy Red,13.0,100 Cabernet Franc,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",62.52,41.98,15.4,33.85
1037,Ziggurat Montefalco Rosso 2019,3.9,237,26.67,Italy / Central Italy / Umbria / Montefalco,Tenuta Castelbuono,Central Italy Red,15.0,"Sagrantino, Merlot, Sangiovese","['Beef', 'Pasta', 'Veal', 'Poultry']",52.54,45.0,9.29,48.33
1040,Core Campania Rosso 2018,4.0,131,30.99,Italy / Southern Italy / Campania,Montevetrano,Southern Italy Red,13.5,100 Aglianico,"['Beef', 'Pasta', 'Lamb']",80.58,45.5,23.79,29.36
1043,Barbera 2020,3.8,68,11.95,Italy / Northern Italy / Piemonte,Alverdi,Italian Barbera,12.5,100 Barbera,"['Pasta', 'Veal', 'Pork', 'Game (deer, venison)', 'Poultry']",50.18,23.44,9.05,67.75
1045,Centine Rosso 2016,3.8,2952,12.99,Italy / Central Italy / Toscana,Banfi,Tuscan Red,13.5,"Sangiovese, Cabernet Sauvignon","['Beef', 'Lamb', 'Veal', 'Poultry', 'Cured Meat']",45.34,37.72,6.5,45.34
1048,Rosso (Semi-Sweet) N.V.,4.0,10245,11.99,Italy / Northern Italy / Piemonte,Stella Rosa,Northern Italy Red,5.5,100 Brachetto,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",62.27,38.89,50.28,18.72
1051,Montepulciano d'Abruzzo 2018,3.9,157,17.95,Italy / Central Italy / Abruzzo / Montepulciano d'Abruzzo,Contesa,Italian Montepulciano d'Abruzzo,13.0,100 Montepulciano,"['Beef', 'Pasta', 'Veal', 'Pork']",42.76,41.83,6.64,65.17
1052,Barbaresco Rabaja 2015,4.0,552,37.56,Italy / Northern Italy / Piemonte / Barbaresco,Giuseppe Cortese,Italian Barbaresco,14.0,100 Nebbiolo,"['Beef', 'Pasta', 'Lamb', 'Game (deer, venison)']",61.19,70.56,2.32,83.59
1054,Poggio Verde Frascati Superiore 2020,3.8,75,19.83,Italy / Central Italy / Lazio / Frascati,Principe Pallavicini,Central Italy White,13.0,100 Malvasia,"['Pasta', 'Vegetarian', 'Appetizers and snacks', 'Lean fish', 'Cured Meat']",44.01,46.29526972,16.49,67.72
1055,Kerner 2021,4.1,42,29.33,Italy / Northern Italy / Trentino-Alto Adige / Südtirol - Alto Adige / Valle Isarco,Köfererhof,Northern Italy White,13.0,100 Kerner,"['Pasta', 'Shellfish', 'Mature and hard cheese', 'Lean fish', 'Cured Meat']",61.07,46.29526972,23.0,55.83
1056,Soave 2021,3.9,347,15.45,Italy / Northern Italy / Veneto / Soave,Tamellini,Italian Soave,11.5,100 Garganega,"['Shellfish', 'Vegetarian', 'Appetizers and snacks', 'Lean fish']",30.9,46.29526972,0.27,57.28
